Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,0.06016602445660431,0.3100892764086283,1.044873145054957,0.3050188150108126,Increase
People,Valence_BL,1.452821662148601,2.44067761736144,3.2055376877276007,0.003357729902259771,Increase
