Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
Empty,Arousal_BL,4.3342356627862415,19.62065980750082,1.530451361692297,0.13260855473696392,Increase
Empty,Valence_BL,-0.28307877007239407,0.4263443990325929,-4.600100889534727,3.205491243932401e-05,Decrease
