Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,-6.505387543285367,23.46087495499465,-1.90098153304471,0.06358027949701626,Decrease
People,Valence_BL,-3.7718984081564,3.6823386506586453,-7.022393953227938,8.434096833629813e-09,Decrease
