Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
Empty,Arousal_BL,1.012904685210116,7.544702291903857,0.9301373653357333,0.3570529825908949,Increase
Empty,Valence_BL,0.14864680951528816,0.5540727764870343,1.8587004262933084,0.06933776485752341,Increase
