Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
Empty,Arousal_BL,-1.848114525093745,5.524254374642286,-2.3177993181211325,0.024863190739067387,Decrease
Empty,Valence_BL,0.05281116791714802,0.8688871743345179,0.4210978306112533,0.675603152381133,Increase
