Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
Empty,Arousal_BL,-0.29613011990553645,0.8361044679790138,-2.453819746078558,0.01789638594851402,Decrease
Empty,Valence_BL,0.7518505061250087,2.2082294447729893,2.358891245449839,0.022538245172329816,Increase
