Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,-1.7155111856562242,21.375070419400632,-0.5502181710385834,0.5848317957621827,Decrease
People,Valence_BL,-0.0377137753758954,0.6110863458749862,-0.42310324784632414,0.6741915248872832,Decrease
