Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,-2.742311769813524,11.732105272074076,-1.6194274447288344,0.11204693936094053,Decrease
People,Valence_BL,0.09695964831770815,0.4478298347749008,1.5000254483240887,0.1402958722385933,Increase
