Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,-0.0034863526460415586,0.23256825725625724,-0.10385836807286318,0.9177236676324075,Decrease
People,Valence_BL,21.971185721663034,21.277886579466898,7.153945450423712,4.7765056273600624e-09,Increase
