Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,1.2778342898177564,3.300943622051539,2.6255200965565706,0.011779530084110196,Increase
People,Valence_BL,-1.3282200302910772,1.0305359827499776,-8.741496353763218,2.9473734140360956e-11,Decrease
