Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
Empty,Arousal_BL,0.08301051704623282,26.61915065825877,0.021379022958912884,0.9830357757987731,Increase
Empty,Valence_BL,0.05374652096893655,1.4548754015902197,0.2532640137660556,0.8011926910704588,Increase
