Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
Empty,Arousal_BL,1.496503157918795,3.0243514279975643,3.392300466184097,0.001433794206265849,Increase
Empty,Valence_BL,0.19466422981070233,0.4252352402524862,3.1383822324858803,0.002963303631786724,Increase
