Condition,Metric,Mean,Std,t_stat,p_value,Direction_vs_Baseline
People,Arousal_BL,-3.2939909715926436,29.735328013637503,-0.7348116093140478,0.46644295288797555,Decrease
People,Valence_BL,0.06398948039066267,0.42636547338275405,0.9955266560484912,0.32504958453539434,Increase
